"วันที่"|"สัญชาติ"|"จำนวน"
"2024-06-12"|"CHN"|"1"
"2024-06-12"|"CHN"|"1"
"2024-06-12"|"CHN"|"1"
"2024-06-12"|"KOR"|"1"
"2024-06-12"|"KOR"|"1"
"2024-06-12"|"KOR"|"1"
"2024-06-12"|"TWN"|"1"
"2024-06-12"|"TWN"|"1"
"2024-06-12"|"TWN"|"1"
"2024-06-12"|"CHN"|"1"
"2024-06-12"|"CHN"|"1"
"2024-06-12"|"CHN"|"1"
"2024-06-12"|"CHN"|"1"
"2024-06-12"|"CHN"|"1"
"2024-06-12"|"CHN"|"1"
"2024-06-12"|"CHN"|"1"
"2024-06-12"|"CHN"|"1"
"2024-06-12"|"CHN"|"1"
"2024-06-12"|"CHN"|"1"
"2024-06-12"|"CHN"|"1"
"2024-06-12"|"CHN"|"1"
"2024-06-11"|"CHN"|"1"
"2024-06-11"|"CHN"|"1"
"2024-06-11"|"CHN"|"1"
"2024-06-11"|"MMR"|"1"
"2024-06-11"|"CAN"|"1"
"2024-06-11"|"CAN"|"1"
"2024-06-11"|"MMR"|"1"
"2024-06-11"|"MMR"|"1"
"2024-06-11"|"CHN"|"1"
"2024-06-11"|"USA"|"1"
"2024-06-11"|"CHN"|"1"
"2024-06-11"|"CHN"|"1"
"2024-06-11"|"CHN"|"1"
"2024-06-11"|"CHN"|"1"
"2024-06-11"|"KOR"|"1"
"2024-06-11"|"KOR"|"1"
"2024-06-11"|"KOR"|"1"
"2024-06-11"|"KOR"|"1"
"2024-07-07"|"CHN"|"1"
"2024-07-07"|"CHN"|"1"
"2024-07-07"|"CHN"|"1"
"2024-07-07"|"CHN"|"1"
"2024-07-07"|"CHN"|"1"
"2024-07-07"|"FRA"|"1"
"2024-07-07"|"CHN"|"1"
"2024-07-07"|"KOR"|"1"
"2024-07-07"|"KOR"|"1"
"2024-07-07"|"CHN"|"1"
"2024-07-07"|"CHN"|"1"
"2024-07-07"|"CHN"|"1"
"2024-07-07"|"CHN"|"1"
"2024-07-07"|"CHN"|"1"
"2024-07-07"|"CHN"|"1"
"2024-07-07"|"CHN"|"1"
"2024-07-07"|"CHN"|"1"
"2024-07-07"|"CHN"|"1"
"2024-07-07"|"CHN"|"1"
"2024-07-06"|"CHN"|"1"
"2024-07-06"|"CHN"|"1"
"2024-07-06"|"CHN"|"1"
"2024-07-06"|"CHN"|"1"
"2024-07-06"|"USA"|"1"
"2024-07-06"|"USA"|"1"
"2024-07-06"|"USA"|"1"
"2024-07-06"|"USA"|"1"
"2024-07-06"|"USA"|"1"
"2024-07-06"|"CHN"|"1"
"2024-07-06"|"MMR"|"1"
"2024-07-06"|"MMR"|"1"
"2024-07-06"|"MMR"|"1"
"2024-07-06"|"MMR"|"1"
"2024-07-06"|"CHN"|"1"
"2024-07-06"|"CHN"|"1"
"2024-07-06"|"CHN"|"1"
"2024-07-06"|"CHN"|"1"
"2024-07-06"|"SGP"|"1"
"2024-07-06"|"CHN"|"1"
"2024-07-06"|"CHN"|"1"
"2024-07-06"|"CHN"|"1"
"2024-07-06"|"CHN"|"1"
"2024-07-06"|"SGP"|"1"
"2024-07-06"|"SGP"|"1"
"2024-07-06"|"SGP"|"1"
"2024-07-06"|"SGP"|"1"
"2024-07-06"|"USA"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"SGP"|"1"
"2024-07-05"|"VNM"|"1"
"2024-07-05"|"VNM"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"GBR"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"HKG"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHE"|"1"
"2024-07-05"|"KOR"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"KOR"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"KOR"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-05"|"CHN"|"1"
"2024-07-04"|"CHN"|"1"
"2024-07-04"|"CHN"|"1"
"2024-07-04"|"USA"|"1"
"2024-07-04"|"TWN"|"1"
"2024-07-04"|"MMR"|"1"
"2024-07-04"|"MMR"|"1"
"2024-07-04"|"CHN"|"1"
"2024-07-04"|"CHN"|"1"
"2024-07-04"|"CHN"|"1"
"2024-07-04"|"USA"|"1"
"2024-07-04"|"CHN"|"1"
"2024-07-04"|"CHN"|"1"
"2024-07-04"|"SGP"|"1"
"2024-07-04"|"SGP"|"1"
"2024-07-04"|"GBR"|"1"
"2024-07-04"|"CHN"|"1"
"2024-07-04"|"CHN"|"1"
"2024-07-04"|"CHN"|"1"
"2024-07-04"|"KOR"|"1"
"2024-07-04"|"CHN"|"1"
"2024-07-04"|"KOR"|"1"
"2024-07-04"|"KOR"|"1"
"2024-07-04"|"CHN"|"1"
"2024-07-03"|"GBR"|"1"
"2024-07-03"|"CHN"|"1"
"2024-07-03"|"CHN"|"1"
"2024-07-03"|"CHN"|"1"
"2024-07-03"|"SGP"|"1"
"2024-07-03"|"CHN"|"1"
"2024-07-03"|"MMR"|"1"
"2024-07-03"|"MMR"|"1"
"2024-07-03"|"MMR"|"1"
"2024-07-03"|"USA"|"1"
"2024-07-03"|"CHN"|"1"
"2024-07-03"|"CHN"|"1"
"2024-07-03"|"MMR"|"1"
"2024-07-03"|"CHN"|"1"
"2024-07-03"|"CHN"|"1"
"2024-07-03"|"CHN"|"1"
"2024-07-03"|"CHN"|"1"
"2024-07-03"|"CHN"|"1"
"2024-07-03"|"CHN"|"1"
"2024-07-03"|"USA"|"1"
"2024-07-03"|"CHN"|"1"
"2024-07-03"|"CHN"|"1"
"2024-07-03"|"USA"|"1"
"2024-07-03"|"CHN"|"1"
"2024-07-03"|"USA"|"1"
"2024-07-03"|"USA"|"1"
"2024-07-03"|"CHN"|"1"
"2024-07-03"|"CHN"|"1"
"2024-07-03"|"KOR"|"1"
"2024-07-03"|"KOR"|"1"
"2024-07-03"|"CHN"|"1"
"2024-07-03"|"USA"|"1"
"2024-07-03"|"CHN"|"1"
"2024-07-03"|"CHN"|"1"
"2024-07-03"|"CHN"|"1"
"2024-07-03"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"MMR"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHE"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"IRN"|"1"
"2024-07-02"|"NLD"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"JPN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"CHN"|"1"
"2024-07-02"|"USA"|"1"
"2024-07-01"|"GBR"|"1"
"2024-07-01"|"CHN"|"1"
"2024-07-01"|"CHN"|"1"
"2024-07-01"|"CHN"|"1"
"2024-07-01"|"USA"|"1"
"2024-07-01"|"CHN"|"1"
"2024-07-01"|"MMR"|"1"
"2024-07-01"|"FRA"|"1"
"2024-07-01"|"JPN"|"1"
"2024-07-01"|"CAN"|"1"
"2024-07-01"|"CAN"|"1"
"2024-07-01"|"CAN"|"1"
"2024-07-01"|"CHN"|"1"
"2024-07-01"|"CHN"|"1"
"2024-07-01"|"CHN"|"1"
"2024-07-01"|"CHN"|"1"
"2024-07-01"|"CHN"|"1"
"2024-07-01"|"CHN"|"1"
"2024-07-01"|"CHN"|"1"
"2024-07-01"|"CHN"|"1"
"2024-07-01"|"KOR"|"1"
"2024-07-01"|"CHN"|"1"
"2024-07-01"|"CHN"|"1"
"2024-07-01"|"USA"|"1"
"2024-07-01"|"CHN"|"1"
"2024-07-01"|"KOR"|"1"
"2024-07-01"|"KOR"|"1"
"2024-07-01"|"KOR"|"1"
"2024-07-01"|"KOR"|"1"
"2024-07-01"|"GBR"|"1"
"2024-07-01"|"NZL"|"1"
"2024-07-01"|"KOR"|"1"
"2024-07-01"|"KOR"|"1"
"2024-07-01"|"KOR"|"1"
"2024-07-01"|"USA"|"1"
"2024-07-01"|"USA"|"1"
"2024-07-01"|"USA"|"1"
"2024-07-01"|"CHN"|"1"
"2024-07-01"|"CHN"|"1"
"2024-07-01"|"KOR"|"1"
"2024-07-01"|"KOR"|"1"
"2024-07-01"|"KOR"|"1"
"2024-07-01"|"USA"|"1"
"2024-07-01"|"DEU"|"1"
"2024-07-01"|"DEU"|"1"
"2024-07-01"|"DEU"|"1"
"2024-07-01"|"KOR"|"1"
"2024-07-08"|"GBR"|"1"
"2024-07-08"|"DEU"|"1"
"2024-07-08"|"TWN"|"1"
"2024-07-08"|"CHN"|"1"
"2024-07-08"|"CHN"|"1"
"2024-07-08"|"CHN"|"1"
"2024-07-08"|"CHN"|"1"
"2024-07-08"|"CHN"|"1"
"2024-07-08"|"CHN"|"1"
"2024-07-08"|"CHN"|"1"
"2024-07-08"|"CHN"|"1"
"2024-07-08"|"CHN"|"1"
"2024-07-08"|"GBR"|"1"
"2024-07-08"|"KOR"|"1"
"2024-07-08"|"DEU"|"1"
"2024-07-08"|"CHN"|"1"
"2024-07-08"|"CHN"|"1"
"2024-07-08"|"CHN"|"1"
"2024-07-09"|"CHN"|"1"
"2024-07-09"|"CHN"|"1"
"2024-07-09"|"AUS"|"1"
"2024-07-09"|"CHN"|"1"
"2024-07-09"|"CHN"|"1"
"2024-07-09"|"CHN"|"1"
"2024-07-09"|"CHN"|"1"
"2024-07-09"|"CHN"|"1"
"2024-07-09"|"CHN"|"1"
"2024-07-09"|"IGY"|"1"
"2024-07-09"|"IGY"|"1"
"2024-07-09"|"CHN"|"1"
"2024-07-09"|"CHN"|"1"
"2024-07-09"|"CHN"|"1"
"2024-07-09"|"CHN"|"1"
"2024-07-09"|"CHN"|"1"
"2024-07-09"|"CHN"|"1"
"2024-07-09"|"CAN"|"1"
"2024-07-09"|"CHN"|"1"
"2024-07-09"|"NZL"|"1"
"2024-07-09"|"USA"|"1"
"2024-07-09"|"CHN"|"1"
"2024-07-10"|"KOR"|"1"
"2024-07-10"|"GBR"|"1"
"2024-07-10"|"SGP"|"1"
"2024-07-10"|"USA"|"1"
"2024-07-10"|"CAN"|"1"
"2024-07-10"|"CHN"|"1"
"2024-07-10"|"NLD"|"1"
"2024-07-10"|"CHN"|"1"
"2024-07-10"|"MMR"|"1"
"2024-07-10"|"MMR"|"1"
"2024-07-10"|"MMR"|"1"
"2024-07-10"|"USA"|"1"
"2024-07-10"|"CHN"|"1"
"2024-07-10"|"CHN"|"1"
"2024-07-10"|"CHN"|"1"
"2024-07-10"|"CHN"|"1"
"2024-07-10"|"GBR"|"1"
"2024-07-10"|"SGP"|"1"
"2024-07-10"|"CHN"|"1"
"2024-07-10"|"CHN"|"1"
"2024-07-10"|"CHN"|"1"
"2024-07-10"|"AUS"|"1"
"2024-07-10"|"DEU"|"1"
"2024-07-10"|"KOR"|"1"
"2024-07-10"|"CHN"|"1"
"2024-07-10"|"CHN"|"1"
"2024-07-13"|"CHN"|"1"
"2024-07-13"|"CHN"|"1"
"2024-07-13"|"CAN"|"1"
"2024-07-13"|"CHN"|"1"
"2024-07-13"|"CHN"|"1"
"2024-07-13"|"CHN"|"1"
"2024-07-13"|"CHN"|"1"
"2024-07-13"|"CHN"|"1"
"2024-07-13"|"CHN"|"1"
"2024-07-13"|"CHN"|"1"
"2024-07-13"|"CHN"|"1"
"2024-07-13"|"USA"|"1"
"2024-07-13"|"CHN"|"1"
"2024-07-13"|"CHN"|"1"
"2024-07-13"|"CHN"|"1"
"2024-07-13"|"KOR"|"1"
"2024-07-13"|"CHN"|"1"
"2024-07-13"|"USA"|"1"
"2024-07-13"|"CHN"|"1"
"2024-07-13"|"CHN"|"1"
"2024-07-14"|"TWN"|"1"
"2024-07-14"|"USA"|"1"
"2024-07-14"|"CAN"|"1"
"2024-07-14"|"ESP"|"1"
"2024-07-14"|"CHN"|"1"
"2024-07-14"|"CHN"|"1"
"2024-07-14"|"GBR"|"1"
"2024-07-14"|"CAN"|"1"
"2024-07-14"|"MMR"|"1"
"2024-07-14"|"PAK"|"1"
"2024-07-14"|"CHN"|"1"
"2024-07-14"|"CHN"|"1"
"2024-07-14"|"CHN"|"1"
"2024-07-14"|"KOR"|"1"
"2024-07-14"|"USA"|"1"
"2024-07-12"|"CHN"|"1"
"2024-07-12"|"HKG"|"1"
"2024-07-12"|"CHN"|"1"
"2024-07-12"|"CHN"|"1"
"2024-07-12"|"CHN"|"1"
"2024-07-12"|"CAN"|"1"
"2024-07-12"|"AUS"|"1"
"2024-07-12"|"CHN"|"1"
"2024-07-12"|"CHN"|"1"
"2024-07-12"|"CHN"|"1"
"2024-07-12"|"CHN"|"1"
"2024-07-12"|"CHN"|"1"
"2024-07-12"|"CHN"|"1"
"2024-07-12"|"KOR"|"1"
"2024-07-11"|"CHN"|"1"
"2024-07-11"|"MMR"|"1"
"2024-07-11"|"MMR"|"1"
"2024-07-11"|"MMR"|"1"
"2024-07-11"|"ITA"|"1"
"2024-07-11"|"KOR"|"1"
"2024-07-11"|"KOR"|"1"
"2024-07-11"|"KOR"|"1"
"2024-07-11"|"KOR"|"1"
"2024-07-11"|"DNK"|"1"
"2024-07-11"|"NLD"|"1"
"2024-07-11"|"DEU"|"1"
"2024-07-11"|"CHN"|"1"
"2024-07-11"|"CHN"|"1"
"2024-07-11"|"CHN"|"1"
"2024-07-11"|"CHN"|"1"
"2024-07-11"|"CHN"|"1"
"2024-07-11"|"FJI"|"1"
"2024-07-11"|"CHN"|"1"
"2024-07-11"|"CHN"|"1"
"2024-07-11"|"CHN"|"1"
"2024-07-15"|"CHN"|"1"
"2024-07-15"|"CHN"|"1"
"2024-07-15"|"MMR"|"1"
"2024-07-15"|"LAO"|"1"
"2024-07-15"|"USA"|"1"
"2024-07-15"|"JPN"|"1"
"2024-07-15"|"XXA"|"1"
"2024-07-15"|"XXA"|"1"
"2024-07-15"|"CHN"|"1"
"2024-07-15"|"CHN"|"1"
"2024-07-15"|"USA"|"1"
"2024-07-15"|"CHN"|"1"
"2024-07-16"|"PHL"|"1"
"2024-07-16"|"CHN"|"1"
"2024-07-16"|"DEU"|"1"
"2024-07-16"|"DEU"|"1"
"2024-07-16"|"DEU"|"1"
"2024-07-16"|"DEU"|"1"
"2024-07-16"|"DEU"|"1"
"2024-07-16"|"AUS"|"1"
"2024-07-16"|"CHN"|"1"
"2024-07-16"|"CHN"|"1"
"2024-07-16"|"CHN"|"1"
"2024-07-16"|"CHN"|"1"
"2024-07-16"|"CHN"|"1"
"2024-07-17"|"GBR"|"1"
"2024-07-17"|"GBR"|"1"
"2024-07-17"|"CAN"|"1"
"2024-07-17"|"CHN"|"1"
"2024-07-17"|"CHN"|"1"
"2024-07-17"|"CHN"|"1"
"2024-07-17"|"MMR"|"1"
"2024-07-17"|"MMR"|"1"
"2024-07-17"|"CHN"|"1"
"2024-07-17"|"GBR"|"1"
"2024-07-17"|"CHN"|"1"
"2024-07-17"|"CHN"|"1"
"2024-07-17"|"CHN"|"1"
"2024-07-17"|"CHN"|"1"
"2024-07-17"|"CHN"|"1"
"2024-07-17"|"CHN"|"1"
"2024-07-17"|"CHN"|"1"
"2024-07-17"|"KOR"|"1"
"2024-07-17"|"CHN"|"1"
"2024-07-17"|"CHN"|"1"
"2024-07-17"|"CHN"|"1"
"2024-07-17"|"USA"|"1"
"2024-07-18"|"CHN"|"1"
"2024-07-18"|"CHN"|"1"
"2024-07-18"|"CHN"|"1"
"2024-07-18"|"CHN"|"1"
"2024-07-18"|"CHN"|"1"
"2024-07-18"|"MMR"|"1"
"2024-07-18"|"MMR"|"1"
"2024-07-18"|"XXA"|"1"
"2024-07-18"|"AUS"|"1"
"2024-07-18"|"CHN"|"1"
"2024-07-18"|"CHN"|"1"
"2024-07-18"|"CHN"|"1"
"2024-07-18"|"CHN"|"1"
"2024-07-18"|"SGP"|"1"
"2024-07-18"|"CHN"|"1"
"2024-07-18"|"CHN"|"1"
"2024-07-18"|"CHN"|"1"
"2024-07-18"|"CHN"|"1"
"2024-07-18"|"CHN"|"1"
"2024-07-18"|"CHN"|"1"
"2024-07-18"|"DEU"|"1"
"2024-07-18"|"CHN"|"1"
"2024-07-18"|"USA"|"1"
"2024-07-18"|"CHN"|"1"
"2024-07-18"|"CHN"|"1"
"2024-07-18"|"CHN"|"1"
"2024-07-18"|"CHN"|"1"
"2024-07-18"|"CHN"|"1"
"2024-07-18"|"CHN"|"1"
"2024-07-18"|"CHN"|"1"
"2024-07-18"|"CHN"|"1"
"2024-07-20"|"CHN"|"1"
"2024-07-20"|"FRA"|"1"
"2024-07-20"|"BEL"|"1"
"2024-07-20"|"USA"|"1"
"2024-07-20"|"TWN"|"1"
"2024-07-20"|"KOR"|"1"
"2024-07-20"|"KOR"|"1"
"2024-07-20"|"CHN"|"1"
"2024-07-20"|"CHN"|"1"
"2024-07-20"|"CHN"|"1"
"2024-07-20"|"CHN"|"1"
"2024-07-20"|"KOR"|"1"
"2024-07-20"|"KOR"|"1"
"2024-07-20"|"KOR"|"1"
"2024-07-20"|"CHN"|"1"
"2024-07-20"|"JPN"|"1"
"2024-07-20"|"JPN"|"1"
"2024-07-21"|"GBR"|"1"
"2024-07-21"|"FRA"|"1"
"2024-07-21"|"USA"|"1"
"2024-07-21"|"AUS"|"1"
"2024-07-21"|"MMR"|"1"
"2024-07-21"|"IDN"|"1"
"2024-07-21"|"VNM"|"1"
"2024-07-21"|"CHN"|"1"
"2024-07-21"|"CHN"|"1"
"2024-07-21"|"CHN"|"1"
"2024-07-21"|"CHN"|"1"
"2024-07-21"|"CHN"|"1"
"2024-07-21"|"MMR"|"1"
"2024-07-21"|"MMR"|"1"
"2024-07-21"|"MMR"|"1"
"2024-07-21"|"MMR"|"1"
"2024-07-21"|"CHN"|"1"
"2024-07-21"|"CHN"|"1"
"2024-07-21"|"CHN"|"1"
"2024-07-21"|"KOR"|"1"
"2024-07-21"|"CHN"|"1"
"2024-07-21"|"CHN"|"1"
"2024-07-19"|"CHN"|"1"
"2024-07-19"|"TWN"|"1"
"2024-07-19"|"TWN"|"1"
"2024-07-19"|"TWN"|"1"
"2024-07-19"|"MMR"|"1"
"2024-07-19"|"CHN"|"1"
"2024-07-19"|"CHN"|"1"
"2024-07-19"|"PHL"|"1"
"2024-07-19"|"CHN"|"1"
"2024-07-19"|"CHN"|"1"
"2024-07-19"|"CHN"|"1"
"2024-07-19"|"CHN"|"1"
"2024-07-19"|"CHN"|"1"
"2024-07-19"|"CHN"|"1"
"2024-07-19"|"CHN"|"1"
"2024-07-19"|"CHN"|"1"
"2024-07-19"|"MMR"|"1"
"2024-07-19"|"CHN"|"1"
"2024-07-19"|"CHN"|"1"
"2024-07-19"|"CHN"|"1"
"2024-07-19"|"CHN"|"1"
"2024-07-19"|"CHN"|"1"
"2024-07-19"|"CHN"|"1"
"2024-07-19"|"CHN"|"1"
"2024-07-19"|"CHN"|"1"
"2024-07-22"|"MMR"|"1"
"2024-07-22"|"CHN"|"1"
"2024-07-22"|"DEU"|"1"
"2024-07-22"|"CHN"|"1"
"2024-07-22"|"CHN"|"1"
"2024-07-22"|"CHN"|"1"
"2024-07-22"|"CHN"|"1"
"2024-07-22"|"CHN"|"1"
"2024-07-22"|"MMR"|"1"
"2024-07-22"|"JPN"|"1"
"2024-07-22"|"USA"|"1"
"2024-07-24"|"CHN"|"1"
"2024-07-24"|"MMR"|"1"
"2024-07-24"|"AUS"|"1"
"2024-07-24"|"USA"|"1"
"2024-07-24"|"MMR"|"1"
"2024-07-24"|"MMR"|"1"
"2024-07-24"|"KOR"|"1"
"2024-07-24"|"USA"|"1"
"2024-07-24"|"CHN"|"1"
"2024-07-24"|"CHN"|"1"
"2024-07-24"|"CHN"|"1"
"2024-07-24"|"CHN"|"1"
"2024-07-25"|"CHN"|"1"
"2024-07-25"|"CHN"|"1"
"2024-07-25"|"CHN"|"1"
"2024-07-25"|"CHN"|"1"
"2024-07-25"|"CHN"|"1"
"2024-07-25"|"CHN"|"1"
"2024-07-25"|"CHN"|"1"
"2024-07-25"|"CHN"|"1"
"2024-07-25"|"CHN"|"1"
"2024-07-25"|"CHN"|"1"
"2024-07-25"|"CHN"|"1"
"2024-07-25"|"CHN"|"1"
"2024-07-25"|"CHN"|"1"
"2024-07-25"|"USA"|"1"
"2024-07-25"|"USA"|"1"
"2024-07-25"|"CHN"|"1"
"2024-07-25"|"CHN"|"1"
"2024-07-25"|"CHN"|"1"
"2024-07-25"|"CHN"|"1"
"2024-07-25"|"BGD"|"1"
"2024-07-25"|"GBR"|"1"
"2024-07-25"|"GBR"|"1"
"2024-07-25"|"CHN"|"1"
"2024-07-25"|"CHN"|"1"
"2024-07-25"|"JPN"|"1"
"2024-07-25"|"CHN"|"1"
"2024-07-25"|"CHN"|"1"
"2024-07-25"|"CHN"|"1"
"2024-07-23"|"CHN"|"1"
"2024-07-23"|"CHN"|"1"
"2024-07-23"|"MMR"|"1"
"2024-07-23"|"TWN"|"1"
"2024-07-23"|"USA"|"1"
"2024-07-23"|"CHN"|"1"
"2024-07-23"|"CHN"|"1"
"2024-07-23"|"CHN"|"1"
"2024-07-23"|"CHN"|"1"
"2024-07-23"|"CHN"|"1"
"2024-07-23"|"CHN"|"1"
"2024-07-23"|"CHN"|"1"
"2024-07-23"|"CHN"|"1"
"2024-07-23"|"CHN"|"1"
"2024-07-23"|"CHN"|"1"
"2024-07-26"|"CHN"|"1"
"2024-07-26"|"CHN"|"1"
"2024-07-26"|"MYS"|"1"
"2024-07-26"|"FRA"|"1"
"2024-07-26"|"AUS"|"1"
"2024-07-26"|"TWN"|"1"
"2024-07-26"|"USA"|"1"
"2024-07-26"|"UGA"|"1"
"2024-07-26"|"USA"|"1"
"2024-07-26"|"CHN"|"1"
"2024-07-26"|"CHN"|"1"
"2024-07-26"|"CHN"|"1"
"2024-07-26"|"CHN"|"1"
"2024-07-26"|"MMR"|"1"
"2024-07-26"|"CHN"|"1"
"2024-07-26"|"CHN"|"1"
"2024-07-26"|"KOR"|"1"
"2024-07-26"|"CHN"|"1"
"2024-07-26"|"CHN"|"1"
"2024-07-26"|"CHN"|"1"
"2024-07-26"|"KOR"|"1"
"2024-07-26"|"JPN"|"1"
"2024-07-30"|"CHN"|"1"
"2024-07-30"|"AUS"|"1"
"2024-07-30"|"MMR"|"1"
"2024-07-30"|"USA"|"1"
"2024-07-30"|"CHN"|"1"
"2024-07-30"|"GBR"|"1"
"2024-07-30"|"GBR"|"1"
"2024-07-30"|"GBR"|"1"
"2024-07-30"|"GBR"|"1"
"2024-07-30"|"PAK"|"1"
"2024-07-30"|"CHN"|"1"
"2024-07-30"|"CHN"|"1"
"2024-07-30"|"USA"|"1"
"2024-07-30"|"CHN"|"1"
"2024-07-27"|"CHN"|"1"
"2024-07-27"|"CHN"|"1"
"2024-07-27"|"TWN"|"1"
"2024-07-27"|"MMR"|"1"
"2024-07-27"|"MMR"|"1"
"2024-07-27"|"CHN"|"1"
"2024-07-27"|"CHN"|"1"
"2024-07-27"|"CHN"|"1"
"2024-07-27"|"CHN"|"1"
"2024-07-28"|"TWN"|"1"
"2024-07-28"|"CHN"|"1"
"2024-07-28"|"CHN"|"1"
"2024-07-28"|"GBR"|"1"
"2024-07-28"|"CHN"|"1"
"2024-07-28"|"CHN"|"1"
"2024-07-28"|"USA"|"1"
"2024-07-28"|"CHN"|"1"
"2024-07-28"|"KOR"|"1"
"2024-07-28"|"MMR"|"1"
"2024-07-28"|"CHN"|"1"
"2024-07-28"|"CHN"|"1"
"2024-07-28"|"CHN"|"1"
"2024-07-28"|"CHN"|"1"
"2024-07-29"|"DEU"|"1"
"2024-07-29"|"CHN"|"1"
"2024-07-29"|"CHN"|"1"
"2024-07-29"|"KOR"|"1"
"2024-07-29"|"KOR"|"1"
"2024-07-29"|"CHN"|"1"
"2024-07-29"|"CHN"|"1"
"2024-07-29"|"KOR"|"1"
"2024-07-29"|"CHN"|"1"
"2024-07-29"|"CHN"|"1"
"2024-08-02"|"GBR"|"1"
"2024-08-02"|"CHN"|"1"
"2024-08-02"|"KOR"|"1"
"2024-08-02"|"CHN"|"1"
"2024-08-02"|"CHN"|"1"
"2024-08-02"|"CHN"|"1"
"2024-08-02"|"TWN"|"1"
"2024-08-02"|"CHN"|"1"
"2024-08-02"|"CHN"|"1"
"2024-08-02"|"USA"|"1"
"2024-08-02"|"CHN"|"1"
"2024-08-02"|"MMR"|"1"
"2024-08-02"|"CHN"|"1"
"2024-08-02"|"CHN"|"1"
"2024-08-02"|"CHN"|"1"
"2024-08-02"|"CHN"|"1"
"2024-08-02"|"CHN"|"1"
"2024-08-02"|"CHN"|"1"
"2024-08-02"|"CHN"|"1"
"2024-08-02"|"KOR"|"1"
"2024-08-02"|"KOR"|"1"
"2024-08-02"|"KOR"|"1"
"2024-08-02"|"CHN"|"1"
"2024-08-02"|"CHN"|"1"
"2024-08-02"|"CAN"|"1"
"2024-08-02"|"ISR"|"1"
"2024-08-02"|"ISR"|"1"
"2024-08-03"|"MMR"|"1"
"2024-08-03"|"MMR"|"1"
"2024-08-03"|"MMR"|"1"
"2024-08-03"|"CHN"|"1"
"2024-08-03"|"CHN"|"1"
"2024-08-03"|"CHN"|"1"
"2024-08-03"|"KOR"|"1"
"2024-08-03"|"KOR"|"1"
"2024-08-04"|"CHN"|"1"
"2024-08-04"|"CHN"|"1"
"2024-08-04"|"CHN"|"1"
"2024-08-04"|"GBR"|"1"
"2024-08-04"|"CHN"|"1"
"2024-08-04"|"CHN"|"1"
"2024-08-04"|"CHN"|"1"
"2024-08-04"|"CHN"|"1"
"2024-08-04"|"VNM"|"1"
"2024-08-04"|"CHN"|"1"
"2024-08-04"|"CHN"|"1"
"2024-08-04"|"CHN"|"1"
